Version        base     unroll4     unroll8       cblas
    gcc	   3822.887   10335.292    9556.529   13497.448
  clang	   3872.291   10104.531    9847.836   13650.832
    icc	   3797.355    9839.908    9615.516   55484.842
    icx	   3874.303   10364.574    9986.481   56143.179
