Version        base     unroll4     unroll8       cblas
    gcc	   8771.683   33180.454   23135.427   13625.487
  clang	   8773.775   33233.948   23018.974   13474.026
    icc	   8776.881   33979.157   22714.834   54185.526
    icx	   8770.993   34291.604   23376.497   56240.656
