Version        base     unroll4     unroll8       cblas
    gcc	   3865.772    7005.748    7369.663    8837.775
  clang	   3911.505    7762.664    7830.893    8685.700
    icc	   3850.248    7411.780    7410.659   38846.483
    icx	   3905.167    7768.143    7995.152   40874.727
