Version        base     unroll4     unroll8       cblas
    gcc	  17234.570   31939.970   12955.550    8873.655
  clang	  30472.550   24352.049   25794.066    8836.873
    icc	  29625.782   19522.245   22080.934   40820.387
    icx	  17679.164   31477.078   21529.903   41702.904
