Version        base     unroll4     unroll8       cblas
    gcc	   8981.616   36702.776   24253.207   34714.964
  clang	   8987.293   36589.156   24253.384   33989.715
    icc	  72084.736   70570.387   47988.731   69188.053
    icx	  68246.748   45873.580   23533.850   67071.426
