Version        base     unroll4     unroll8       cblas
    gcc	   3934.619   11223.923   10197.987   33754.049
  clang	   3965.736   11319.160   10467.113   35066.702
    icc	   3869.684   10772.427    9747.760   60648.957
    icx	   3927.511   11777.338   10419.821   69980.158
