Version        base     unroll4     unroll8       cblas
    gcc	   9012.642   35922.393   24365.539   32280.976
  clang	   9013.303   35868.654   24292.634   34758.947
    icc	   8953.614   35858.440   24364.175   69671.993
    icx	   9038.598   35577.483   24339.322   70796.296
