Version        base     unroll4     unroll8       cblas
    gcc	   8769.060   29515.128   21246.984    8703.879
  clang	   8912.089   33556.217   22100.652    8942.878
    icc	  33288.733   21981.004   25292.628   30174.393
    icx	  17568.445   33018.522   21631.242   32492.688
