Version        base     unroll4     unroll8       cblas
    gcc	   6595.310   22063.146   16621.906    6580.507
  clang	   6617.778   20441.254   16649.064    6638.105
    icc	   6572.646   19406.388   16821.923   63564.924
    icx	   6608.515   20385.966   16691.544   61163.122
