Version        base     unroll4     unroll8       cblas
    gcc	   6572.670   25994.044   16556.305    6568.829
  clang	   6563.303   24706.446   16027.394    6147.408
    icc	  24286.186   16002.345   21850.568   61054.850
    icx	  13228.251   24472.614   16233.398   61081.575
