Version        base     unroll4     unroll8       cblas
    gcc	   8982.469   34626.853   23585.726    8901.877
  clang	   9078.570   36354.810   22313.962    8828.767
    icc	  68783.750   35015.171   29429.945   44350.337
    icx	  18280.841   35926.147   22095.888   42289.996
