Version        base     unroll4     unroll8       cblas
    gcc	   9118.363   36341.128   24110.929    9087.242
  clang	   9054.923   36228.091   22073.281    8877.583
    icc	  65105.235   32953.496   32384.457  207868.045
    icx	  17281.766   34215.669   20823.019  205050.047
