Version        base     unroll4     unroll8       cblas
    gcc	  17678.278   34676.664   13687.261    8463.814
  clang	  36337.440   35096.084   35522.373    8779.357
    icc	  64754.476   32984.864   32373.579  200824.525
    icx	  18325.912   36261.212   22258.796  215642.526
