Version        base     unroll4     unroll8       cblas
    gcc	   8883.948   34990.825   23569.217   16202.042
  clang	   8852.121   35285.561   23608.286   15589.665
    icc	   8808.623   35310.571   23638.309  154632.567
    icx	   8838.500   35220.459   23596.337  146345.679
