Version        base     unroll4     unroll8       cblas
    gcc	  17800.646   35068.843   27964.568   23009.145
  clang	  46489.811   44830.803   58197.921   26322.186
    icc	  66879.193   54660.591   42870.518  146121.997
    icx	  63199.693   45648.423   23473.964  148186.563
