Version        base     unroll4     unroll8       cblas
    gcc	   3842.817   10298.515    9749.566   19499.818
  clang	   3900.061   10284.836   10344.762   20265.679
    icc	   3873.949    9993.188    9478.589  147197.299
    icx	   3901.667   10884.033   10274.643  145601.459
