Version        base     unroll4     unroll8       cblas
    gcc	   8879.678   35554.880   23712.314   15982.364
  clang	   8876.228   35533.774   23649.467   18271.008
    icc	  66794.084   55124.419   43119.657  148263.868
    icx	  65708.892   45835.228   23358.565  133013.585
