Version        base     unroll4     unroll8       cblas
    gcc	   8255.253   23389.676   17078.793    8282.836
  clang	   8322.831   22497.903   16669.767    8310.845
    icc	  23115.187   15918.311   17651.913   25448.310
    icx	  14885.605   22641.107   16365.262   25637.046
