Version        base     unroll4     unroll8       cblas
    gcc	  15347.590   23942.738   11805.720    8265.046
  clang	  21358.871   18146.700   19192.079    8244.166
    icc	  23549.178   15382.342   18050.234   26776.342
    icx	  14958.935   22645.389   16467.813   25302.986
