Version        base     unroll4     unroll8       cblas
    gcc	   8183.359   17550.798   17868.544    8164.579
  clang	   8286.522   21219.827   15013.914    8182.951
    icc	  22557.259   15431.386   17242.383   26145.712
    icx	  14893.425   22630.583   16245.923   25966.545
