Version        base     unroll4     unroll8       cblas
    gcc	   9213.581   37679.381   24823.246   34590.986
  clang	   9246.096   37753.263   24990.513   34460.186
    icc	  69548.416   66882.377   47489.777   37913.937
    icx	  67954.300   48129.113   24180.183   36107.586
