Version        base     unroll4     unroll8       cblas
    gcc	   3962.187   11200.072   10567.883   33901.821
  clang	   3972.833   10873.391   10611.682   34490.013
    icc	   3953.700   10391.084   10518.050   43738.326
    icx	   3950.025   11961.015   10569.198   42613.883
