Version        base     unroll4     unroll8       cblas
    gcc	  18819.763   37556.376   28371.840   34483.646
  clang	  50318.427   69883.037   69813.114   34326.691
    icc	  72859.571   69694.217   48737.435   40451.805
    icx	  71959.590   50162.173   24943.160   33069.292
